Country Name,Country Code,Series Name,Series Code,1996 [YR1996],1998 [YR1998],2000 [YR2000],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018]
Bangladesh,BGD,Control of Corruption: Percentile Rank,CC.PER.RNK,17.74194,30.92784,10.6599,2.020202,2.020202,1.463415,3.414634,3.414634,13.59223,15.04854,13.8756,14.7619,14.21801,21.32701,20.85308,19.23077,22.11539,18.75,19.23077,16.82692
Barbados,BRB,Voice and Accountability: Percentile Rank,VA.PER.RNK,90.5,88.55721,88.0597,88.55721,86.06965,84.13461,78.84615,81.73077,80.28846,75,86.25592,86.72986,84.97652,87.32394,86.85446,85.71429,83.74384,83.74384,84.23645,84.23645
Barbados,BRB,Rule of Law: Percentile Rank,RL.PER.RNK,82.41206,87.5,90.09901,92.07921,91.08911,91.38756,89.47369,88.99522,88.51675,87.98077,82.46445,83.41232,83.56808,81.69014,83.09859,83.17308,82.21154,77.40385,75.48077,65.86539
Barbados,BRB,Regulatory Quality: Percentile Rank,RQ.PER.RNK,88.58696,90.15544,89.74359,83.67347,82.65306,79.80296,83.33334,79.90196,82.52427,76.69903,69.85646,68.42105,73.45972,66.35071,65.87678,64.42308,71.15385,68.75,70.67308,72.11539
Barbados,BRB,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,84.57447,84.57447,85.18519,85.71429,78.89447,85.92233,86.8932,77.29469,85.02415,86.53846,85.78199,87.20379,93.36493,90.99526,92.41706,95.71429,90,81.90476,80.95238,81.42857
Barbados,BRB,Government Effectiveness: Percentile Rank,GE.PER.RNK,88.52459,88.60104,88.71795,88.77551,88.77551,86.20689,88.72549,88.29269,87.86407,91.26214,89.47369,88.51675,89.09953,89.57346,87.67773,86.05769,80.28846,81.73077,77.40385,68.75
Barbados,BRB,Control of Corruption: Percentile Rank,CC.PER.RNK,90.86021,91.23711,91.37056,90.90909,91.41414,91.21951,90.7317,89.7561,91.26214,89.80582,89.95216,90,92.891,92.41706,91.46919,82.69231,90.38461,87.98077,89.42308,88.94231
Belarus,BLR,Voice and Accountability: Percentile Rank,VA.PER.RNK,23.5,27.36318,11.9403,8.457711,8.955224,5.769231,3.365385,5.288462,6.25,6.730769,7.109005,7.109005,5.164319,6.103286,5.633803,7.881773,8.374384,12.80788,12.31527,11.82266
Belarus,BLR,Rule of Law: Percentile Rank,RL.PER.RNK,24.1206,19,13.86139,7.425743,11.38614,9.569378,11.00478,8.133971,11.00478,13.94231,15.63981,14.21801,14.08451,17.37089,20.18779,20.67308,22.59615,26.44231,21.63461,19.23077
Belarus,BLR,Regulatory Quality: Percentile Rank,RQ.PER.RNK,14.13043,5.181347,5.641026,5.102041,9.183674,10.34483,6.372549,3.431373,6.310679,9.223301,12.44019,12.44019,10.42654,13.74408,14.69194,15.38461,14.90385,16.34615,24.51923,25.96154
Belarus,BLR,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,50,50,51.85185,55.55556,69.84924,51.45631,56.31068,49.75845,55.07246,62.5,62.55924,42.1801,42.1801,47.8673,46.4455,52.85714,51.90476,50.95238,43.33333,58.09524
Belarus,BLR,Government Effectiveness: Percentile Rank,GE.PER.RNK,41.53006,27.97927,29.74359,15.30612,16.83673,10.83744,12.7451,11.70732,12.62136,12.62136,10.52632,11.48325,13.74408,19.90521,20.37915,34.61538,37.98077,36.05769,39.42308,40.38462
Belarus,BLR,Control of Corruption: Percentile Rank,CC.PER.RNK,42.47312,41.75258,42.6396,30.80808,33.83838,23.41463,23.90244,31.70732,29.61165,32.03883,29.1866,27.14286,27.01422,36.49289,39.81042,48.07692,46.63462,48.55769,47.11538,49.03846
Belgium,BEL,Voice and Accountability: Percentile Rank,VA.PER.RNK,92.5,91.54229,92.53732,93.03483,95.52238,90.86539,91.34615,92.78846,93.75,92.78846,93.36493,94.3128,92.95775,92.95775,92.95775,94.08867,94.58128,95.56651,95.07389,94.08867
Belgium,BEL,Rule of Law: Percentile Rank,RL.PER.RNK,89.94975,86.5,88.61386,89.10891,89.10891,88.99522,88.03828,88.51675,88.99522,89.42308,88.6256,89.09953,89.67136,89.67136,89.67136,88.94231,88.94231,88.46154,87.5,88.46154
Belgium,BEL,Regulatory Quality: Percentile Rank,RQ.PER.RNK,84.78261,81.34715,86.66666,86.7347,87.7551,88.17734,87.25491,88.72549,91.26214,91.26214,87.55981,85.64594,86.72986,86.72986,87.67773,84.61539,88.46154,88.46154,86.53846,86.05769
Belgium,BEL,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,92.02128,81.91489,83.59789,91.53439,74.37186,71.84466,70.38835,73.91304,72.46377,67.78846,75.35545,74.40759,78.19905,76.30331,77.72512,69.52381,64.7619,61.90476,62.38095,59.52381
Belgium,BEL,Government Effectiveness: Percentile Rank,GE.PER.RNK,91.25683,92.74612,91.28205,96.42857,95.91837,93.59606,93.13725,94.14634,91.74757,87.86407,92.3445,92.82297,94.3128,93.83886,93.36493,88.46154,88.94231,86.53846,85.09615,83.65385
Belgium,BEL,Control of Corruption: Percentile Rank,CC.PER.RNK,88.70968,87.1134,90.86295,90.40404,89.89899,90.2439,90.2439,88.78049,89.80582,90.29126,90.90909,90.95238,91.94313,91.46919,92.891,91.34615,91.82692,92.78846,89.90385,90.38461
Belize,BLZ,Voice and Accountability: Percentile Rank,VA.PER.RNK,72,73.13433,76.1194,71.64179,72.13931,73.55769,71.15385,63.46154,63.46154,67.78846,70.14218,68.72038,68.07512,69.01408,69.01408,65.02463,66.99507,66.50246,66.99507,61.08374
Belize,BLZ,Rule of Law: Percentile Rank,RL.PER.RNK,54.77387,49.5,55.44555,50.49505,55.94059,46.41148,46.41148,53.11005,52.15311,49.03846,44.07583,44.54976,38.96714,41.31455,40.84507,25.96154,27.88461,18.26923,15.86539,20.19231
Belize,BLZ,Regulatory Quality: Percentile Rank,RQ.PER.RNK,61.41304,57.51295,54.8718,54.08163,58.16327,49.26109,54.41177,42.15686,38.34951,37.37864,36.84211,37.32058,34.59716,34.59716,34.12322,33.17308,36.05769,31.25,31.25,26.44231
Belize,BLZ,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,64.3617,67.02128,53.43915,62.43386,62.81407,60.19418,49.02913,48.79227,49.75845,50.96154,45.0237,49.2891,51.65877,52.1327,53.5545,48.09524,49.04762,48.57143,47.14286,46.19048
Belize,BLZ,Government Effectiveness: Percentile Rank,GE.PER.RNK,64.48087,60.10363,58.97436,60.20408,57.14286,48.27586,53.92157,41.95122,38.83495,36.8932,40.19139,41.14833,42.65403,44.54976,44.54976,25.96154,25.96154,25.96154,27.40385,30.28846
Belize,BLZ,Control of Corruption: Percentile Rank,CC.PER.RNK,56.45161,53.60825,52.79188,48.9899,56.06061,48.29268,48.78049,41.95122,42.71844,43.68932,57.41627,55.23809,46.91943,54.50237,54.9763,51.92308,51.92308,49.51923,45.67308,51.92308
Benin,BEN,Voice and Accountability: Percentile Rank,VA.PER.RNK,59,62.68657,60.69652,51.24378,54.72637,51.44231,49.51923,57.69231,57.69231,57.69231,57.8199,56.87204,54.46009,54.92958,55.86855,57.14286,58.62069,60.59113,59.1133,57.63547
Benin,BEN,Rule of Law: Percentile Rank,RL.PER.RNK,53.26633,54,46.53465,47.52475,42.57426,36.84211,35.4067,36.36364,36.36364,36.53846,31.27962,29.85782,30.51643,33.33333,34.2723,36.05769,33.65385,30.76923,30.28846,26.92308
Benin,BEN,Regulatory Quality: Percentile Rank,RQ.PER.RNK,47.82609,48.18653,43.07692,39.28571,35.20408,33.99015,25.98039,38.23529,35.43689,34.95146,39.71292,41.14833,40.28436,38.86256,37.44076,31.25,30.76923,30.28846,33.17308,38.94231
Benin,BEN,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,84.57447,72.87234,74.60317,73.54498,69.34673,54.36893,59.70874,63.28502,57.97102,56.73077,60.18958,53.5545,57.34597,58.29384,58.29384,47.14286,45.23809,47.14286,46.66667,41.90476
Benin,BEN,Government Effectiveness: Percentile Rank,GE.PER.RNK,41.53006,49.74093,47.17949,43.87755,47.44898,45.3202,31.86275,32.68293,34.95146,39.32039,35.88517,33.01435,36.96682,36.49289,36.96682,36.05769,30.28846,33.65385,25.96154,32.69231
Benin,BEN,Control of Corruption: Percentile Rank,CC.PER.RNK,34.94624,35.05155,36.54822,29.29293,38.88889,37.56097,20.4878,33.65854,37.37864,36.8932,30.14354,30,33.17535,20.85308,24.64455,29.80769,33.17308,34.13462,33.65385,41.34615
Bermuda,BMU,Voice and Accountability: Percentile Rank,VA.PER.RNK,86,85.57214,74.62687,84.57712,87.56219,85.09615,85.57692,80.28846,78.36539,79.32692,77.25118,78.19905,78.87324,80.75117,81.22066,..,..,..,..,..
Bermuda,BMU,Rule of Law: Percentile Rank,RL.PER.RNK,87.43719,86,85.64356,85.14851,86.13861,84.689,78.4689,73.20574,77.03349,77.88461,77.25118,84.83412,84.97652,85.44601,85.44601,59.13462,78.84615,79.80769,79.32692,78.84615
Bermuda,BMU,Regulatory Quality: Percentile Rank,RQ.PER.RNK,92.3913,93.78239,92.30769,91.32653,90.30612,89.65517,90.68627,91.17647,90.7767,90.7767,91.38756,89.95216,90.04739,88.6256,89.09953,77.88461,78.36539,78.36539,77.88461,77.40385
Bermuda,BMU,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,70.74468,72.34042,72.48677,73.01588,73.86935,77.66991,71.84466,70.04831,72.94686,73.07692,70.61611,79.62085,80.09479,81.51659,81.04266,77.61905,83.33334,85.2381,84.7619,90.95238
Bermuda,BMU,Government Effectiveness: Percentile Rank,GE.PER.RNK,84.69946,86.5285,86.15385,85.71429,83.16327,84.23645,82.35294,81.95122,82.03883,81.06796,81.33971,79.9043,80.09479,80.56872,80.56872,77.88461,79.32692,87.98077,89.90385,88.94231
Bermuda,BMU,Control of Corruption: Percentile Rank,CC.PER.RNK,87.09677,89.17525,88.83249,88.38383,88.88889,87.80488,88.29269,88.29269,88.83495,87.86407,88.03828,88.09524,88.15166,87.20379,86.72986,87.01923,87.01923,87.5,86.53846,86.53846
Bhutan,BTN,Voice and Accountability: Percentile Rank,VA.PER.RNK,19,15.42289,13.93035,11.44279,16.41791,20.67308,16.82692,18.75,24.03846,31.73077,32.70142,34.59716,34.2723,39.90611,43.19249,44.82759,46.30542,46.30542,46.79803,49.7537
Bhutan,BTN,Rule of Law: Percentile Rank,RL.PER.RNK,49.74874,56,55.94059,55.94059,60.39604,60.76555,59.33014,58.85167,60.28708,62.01923,61.13744,60.66351,60.56338,60.09389,60.56338,67.78846,70.19231,68.75,74.03846,71.63461
Bhutan,BTN,Regulatory Quality: Percentile Rank,RQ.PER.RNK,34.23913,33.67876,36.41026,38.2653,55.61224,20.68966,45.58823,29.90196,24.75728,22.81553,13.8756,10.52632,11.37441,12.32228,14.21801,16.34615,26.92308,26.92308,38.94231,39.42308
Bhutan,BTN,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,71.2766,65.42553,68.25397,69.84127,78.89447,91.26214,92.23301,94.68599,65.70049,70.19231,73.93365,71.56398,71.09005,71.56398,70.14218,88.57143,81.90476,90.95238,89.04762,88.57143
Bhutan,BTN,Government Effectiveness: Percentile Rank,GE.PER.RNK,74.86339,74.6114,80,76.02041,69.38776,58.62069,62.7451,61.95122,63.59223,65.04855,68.42105,69.85646,71.56398,69.19431,65.40285,62.5,67.78846,70.19231,71.63461,67.30769
Bhutan,BTN,Control of Corruption: Percentile Rank,CC.PER.RNK,81.18279,82.47423,83.75635,83.33334,82.82829,76.58537,78.04878,77.56097,77.66991,77.66991,77.99043,79.04762,76.77725,78.67299,77.72512,87.5,82.21154,82.21154,91.82692,91.82692
Bolivia,BOL,Voice and Accountability: Percentile Rank,VA.PER.RNK,56.5,59.70149,54.22886,53.23383,45.27363,43.75,44.23077,49.51923,47.59615,48.07692,48.81517,47.39336,46.47887,45.53991,46.47887,48.27586,46.79803,45.3202,45.81281,44.33498
Bolivia,BOL,Rule of Law: Percentile Rank,RL.PER.RNK,42.71357,44.5,39.60396,40.59406,40.09901,30.14354,27.7512,23.92344,22.48804,17.30769,14.21801,15.16588,16.90141,15.96244,15.02347,12.98077,10.57692,9.615385,9.615385,9.615385
Bolivia,BOL,Regulatory Quality: Percentile Rank,RQ.PER.RNK,54.34783,59.58549,55.89743,52.55102,52.55102,47.78325,25.4902,19.60784,16.99029,18.93204,21.05263,23.44498,24.17062,22.74882,24.17062,20.67308,19.23077,17.30769,16.34615,15.86539
Bolivia,BOL,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,43.08511,35.6383,37.03704,34.92064,22.61307,23.78641,19.41748,22.70531,19.32367,23.55769,27.48815,32.22749,33.17535,33.17535,36.49289,33.33333,36.66667,36.66667,34.28571,38.09524
Bolivia,BOL,Government Effectiveness: Percentile Rank,GE.PER.RNK,49.72678,54.92228,43.58974,46.42857,45.40816,33.49754,29.41176,27.80488,32.03883,31.5534,33.49282,37.79904,39.81042,43.12796,43.12796,28.84615,29.32692,33.17308,37.98077,39.90385
Bolivia,BOL,Control of Corruption: Percentile Rank,CC.PER.RNK,25.26882,44.3299,37.05584,21.71717,23.23232,24.87805,24.87805,39.02439,39.80582,35.92233,28.70813,39.04762,34.12322,27.01422,34.59716,30.28846,26.92308,25,28.36539,28.84615
Bosnia and Herzegovina,BIH,Voice and Accountability: Percentile Rank,VA.PER.RNK,47,48.75622,48.75622,46.26866,55.22388,55.76923,58.17308,53.36538,52.88462,49.03846,48.34123,45.49763,42.723,45.07042,43.66197,46.30542,43.34975,41.87192,39.40887,37.43842
Bosnia and Herzegovina,BIH,Rule of Law: Percentile Rank,RL.PER.RNK,43.21608,30.5,31.18812,30.69307,30.69307,37.32058,37.32058,39.23445,38.75598,40.86538,45.0237,44.07583,45.07042,49.29578,51.17371,49.03846,46.15385,46.15385,47.11538,46.63462
Bosnia and Herzegovina,BIH,Regulatory Quality: Percentile Rank,RQ.PER.RNK,19.56522,18.13471,31.79487,31.63265,34.69388,47.29064,30.39216,35.29412,45.63107,51.45631,51.19617,49.76077,52.60664,52.1327,51.65877,50.96154,47.59615,48.55769,48.07692,45.19231
Bosnia and Herzegovina,BIH,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,25.53192,27.65957,30.15873,41.26984,32.66331,45.63107,30.58252,31.40097,25.12077,27.88461,23.69668,24.64455,20.37915,28.43602,34.12322,44.76191,31.90476,30.95238,32.38095,30.95238
Bosnia and Herzegovina,BIH,Government Effectiveness: Percentile Rank,GE.PER.RNK,8.196721,11.39896,17.94872,13.77551,22.95918,29.55665,25.98039,32.19512,20.38835,33.49514,26.79426,25.83732,25.59242,39.81042,40.28436,36.53846,33.17308,39.42308,34.61538,28.36539
Bosnia and Herzegovina,BIH,Control of Corruption: Percentile Rank,CC.PER.RNK,48.92473,42.7835,33.50254,42.92929,46.46465,44.87805,50.73171,44.39024,41.26213,42.71844,42.58373,44.76191,47.8673,47.39336,50.23697,47.59615,43.26923,37.01923,37.01923,31.73077
Botswana,BWA,Voice and Accountability: Percentile Rank,VA.PER.RNK,74,70.14925,67.66169,68.1592,68.1592,72.59615,65.86539,62.5,61.53846,61.53846,58.76777,60.66351,60.09389,64.31925,63.84977,61.08374,61.57635,58.62069,60.09852,62.56158
Botswana,BWA,Rule of Law: Percentile Rank,RL.PER.RNK,66.83417,72.5,69.80198,68.81188,73.76237,70.33493,69.37799,67.46411,71.29186,71.15385,68.72038,68.24644,69.01408,70.42254,68.5446,74.03846,72.11539,71.15385,69.23077,68.75
Botswana,BWA,Regulatory Quality: Percentile Rank,RQ.PER.RNK,70.65218,73.05699,72.82051,74.4898,74.4898,71.92118,70.58823,65.68627,65.53398,65.04855,66.02871,66.02871,67.77251,72.51185,69.19431,72.11539,68.26923,70.19231,69.71154,68.75
Botswana,BWA,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,79.78723,80.31915,82.01058,76.19048,85.42714,78.15534,83.00971,81.64251,85.50725,84.61539,82.93839,83.41232,85.30806,88.6256,88.15166,84.28571,87.61905,83.33334,86.19048,83.33334
Botswana,BWA,Government Effectiveness: Percentile Rank,GE.PER.RNK,70.49181,72.02073,72.30769,73.46939,75.5102,71.92118,72.05882,69.2683,72.33009,70.87379,66.98565,67.46411,66.82465,67.29858,65.87678,66.34615,71.15385,71.15385,68.75,65.38461
Botswana,BWA,Control of Corruption: Percentile Rank,CC.PER.RNK,77.41936,79.8969,78.68021,75.75758,84.84849,80.48781,83.90244,80,80.09708,82.03883,79.42583,81.90476,79.62085,78.19905,79.14692,78.36539,77.40385,80.76923,78.84615,77.88461
Brazil,BRA,Voice and Accountability: Percentile Rank,VA.PER.RNK,57.5,58.70647,58.20895,62.68657,62.18906,60.57692,63.94231,61.05769,63.94231,63.94231,62.55924,65.87678,63.38028,62.9108,60.56338,62.06897,62.06897,62.06897,61.57635,60.59113
Brazil,BRA,Rule of Law: Percentile Rank,RL.PER.RNK,44.2211,46.5,44.05941,47.0297,44.05941,41.62679,39.23445,44.01914,43.54067,46.15385,50.7109,55.92417,56.33803,53.05164,52.58216,56.25,51.44231,49.03846,43.26923,44.23077
Brazil,BRA,Regulatory Quality: Percentile Rank,RQ.PER.RNK,63.04348,65.80311,65.1282,62.2449,63.77551,55.17241,55.39216,53.92157,53.39806,54.36893,54.54546,55.02392,55.92417,55.45024,54.50237,51.44231,48.07692,46.63462,51.44231,39.90385
Brazil,BRA,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,38.82979,34.04255,53.96825,57.14286,41.70854,36.40777,37.86408,35.2657,32.85024,33.65385,51.18483,45.97157,41.23223,46.4455,36.96682,42.85714,34.28571,31.90476,30.47619,31.90476
Brazil,BRA,Government Effectiveness: Percentile Rank,GE.PER.RNK,50.81967,54.40414,61.02564,59.69388,63.2653,58.12808,52.94118,43.90244,48.05825,52.42719,51.67464,54.06699,50.7109,49.76303,50.7109,47.59615,48.07692,46.63462,41.82692,36.05769
Brazil,BRA,Control of Corruption: Percentile Rank,CC.PER.RNK,56.98925,58.76289,58.88325,60.60606,61.11111,56.58537,52.68293,54.14634,55.33981,59.2233,56.45933,60,63.03318,58.29384,55.92417,46.63462,42.78846,42.78846,36.05769,40.38462
Brunei Darussalam,BRN,Voice and Accountability: Percentile Rank,VA.PER.RNK,29,28.35821,28.35821,23.38309,25.87065,24.03846,24.51923,18.26923,18.26923,19.23077,28.90995,29.85782,29.10798,30.98592,30.98592,29.06404,26.10837,23.15271,22.6601,24.63054
Brunei Darussalam,BRN,Rule of Law: Percentile Rank,RL.PER.RNK,77.38693,69,66.83168,66.83168,68.81188,62.67942,58.85167,57.41627,62.20096,65.38461,72.03792,72.51185,76.52582,73.23943,68.07512,69.23077,66.82692,71.63461,74.51923,75
Brunei Darussalam,BRN,Regulatory Quality: Percentile Rank,RQ.PER.RNK,89.67391,79.79275,81.53846,82.14286,79.59184,84.72906,75.98039,77.45098,79.61165,74.27184,82.29665,82.29665,84.36019,84.83412,82.46445,79.80769,76.92308,71.15385,75.48077,74.51923
Brunei Darussalam,BRN,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,90.42553,87.76596,92.59259,87.30159,86.93468,97.57281,91.26214,89.85507,90.82126,89.90385,97.15639,93.36493,86.72986,75.35545,87.20379,94.7619,93.80952,91.42857,90,91.90476
Brunei Darussalam,BRN,Government Effectiveness: Percentile Rank,GE.PER.RNK,82.51366,81.34715,80.51282,80.10204,76.02041,66.00985,70.58823,78.04878,79.61165,78.64078,77.51196,77.99043,77.25118,76.30331,74.88152,82.21154,82.21154,82.21154,84.13461,87.01923
Brunei Darussalam,BRN,Control of Corruption: Percentile Rank,CC.PER.RNK,71.50538,67.52577,67.00507,65.65656,66.16161,68.29269,62.43903,61.95122,62.13592,71.35922,79.9043,78.09524,77.25118,71.56398,72.98578,69.71154,69.23077,70.19231,75,79.80769
Bulgaria,BGR,Voice and Accountability: Percentile Rank,VA.PER.RNK,63.5,63.18408,62.18906,63.68159,65.17413,66.34615,66.34615,65.86539,68.26923,65.86539,64.92891,64.45498,61.50235,61.50235,58.21596,59.60591,61.08374,59.1133,58.62069,59.1133
Bulgaria,BGR,Rule of Law: Percentile Rank,RL.PER.RNK,39.69849,45,48.51485,51.9802,48.51485,49.2823,50.23923,51.19617,53.11005,52.40385,54.50237,53.08057,52.11267,52.11267,52.11267,56.73077,54.32692,52.40385,51.92308,53.36538
Bulgaria,BGR,Regulatory Quality: Percentile Rank,RQ.PER.RNK,47.28261,55.44041,60,69.89796,69.89796,72.4138,69.11765,68.13725,70.87379,72.81554,72.72727,74.16268,70.61611,69.66824,68.24644,70.67308,70.67308,73.55769,72.59615,72.59615
Bulgaria,BGR,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,44.68085,66.48936,61.90476,64.02116,49.74874,45.14563,51.45631,57.48792,56.03865,56.25,55.92417,57.8199,55.92417,58.76777,53.08057,49.52381,46.66667,49.04762,59.52381,60.47619
Bulgaria,BGR,Government Effectiveness: Percentile Rank,GE.PER.RNK,56.28415,50.7772,56.41026,63.77551,62.2449,63.05419,60.78431,54.63415,53.8835,53.39806,59.80861,59.33014,60.18958,60.66351,59.71564,57.69231,61.05769,64.90385,63.46154,62.98077
Bulgaria,BGR,Control of Corruption: Percentile Rank,CC.PER.RNK,44.62366,50.51546,53.80711,53.0303,58.08081,58.04878,58.04878,56.09756,52.42719,49.51456,52.63158,53.33333,51.65877,51.18483,48.81517,50.48077,49.51923,50.96154,50.96154,50.96154
Burkina Faso,BFA,Voice and Accountability: Percentile Rank,VA.PER.RNK,34,37.81094,44.27861,39.30348,40.29851,35.09615,34.13462,34.61538,36.53846,38.46154,37.91469,37.91469,37.55869,38.02817,39.90611,35.96059,42.85714,47.78325,48.27586,43.84237
Burkina Faso,BFA,Rule of Law: Percentile Rank,RL.PER.RNK,20.60302,26,30.69307,31.18812,33.66337,35.4067,36.84211,42.10526,42.10526,44.23077,48.81517,49.2891,44.60094,42.25352,37.55869,33.17308,34.61538,35.09615,39.42308,34.61538
Burkina Faso,BFA,Regulatory Quality: Percentile Rank,RQ.PER.RNK,42.3913,35.23316,47.69231,50.5102,44.89796,42.36453,41.17647,43.13726,46.1165,48.05825,50.23923,47.84689,47.39336,47.39336,47.39336,42.78846,40.86538,37.98077,34.61538,36.05769
Burkina Faso,BFA,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,37.23404,40.95745,48.67725,33.33333,45.72864,42.23301,43.20388,50.72464,54.58937,49.03846,45.97157,41.23223,28.90995,27.01422,21.80095,20,25.23809,16.66667,15.71429,13.33333
Burkina Faso,BFA,Government Effectiveness: Percentile Rank,GE.PER.RNK,17.48634,24.35233,31.28205,28.57143,34.18367,36.94581,34.31372,26.34146,24.75728,38.34951,34.92823,35.4067,36.49289,31.75356,29.85782,29.32692,30.76923,34.13462,31.25,31.25
Burkina Faso,BFA,Control of Corruption: Percentile Rank,CC.PER.RNK,60.21505,52.57732,57.3604,59.09091,58.58586,53.17073,53.65854,43.90244,46.60194,47.08738,44.97608,43.80952,43.60189,37.91469,36.49289,38.46154,48.55769,52.88462,53.36538,53.36538
